CRASH_ID,CRASH_DT,CRASH_X,CRASH_Y,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CITY_SECT_NM,FC_CD,FC_SHORT_DESC,LAT,LONG,ST_FULL_NM,ISECTG_ST_FULL_NM,POST_SPEED_LMT_VAL,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,IMPCT_LOC_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_SHORT_DESC,WTHR_COND_SHORT_DESC,RD_SURF_SHORT_DESC,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,CRASH_EVNT_1_SHORT_DESC,CRASH_CAUSE_1_SHORT_DESC,RTE_NM,CL_STREET1,CL_STREET2
1343645,11/21/2009 00:00,7679871.00,682999.00,11,21,2009,7,14,Portland SE,16,U MN-ART,45.52194444,-122.5377778,SE 122ND AVE               ,E BURNSIDE ST              ,,ALLEY   ,0,,0,0,0,5,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,E BURNSIDE ST
1344840,12/14/2009 00:00,7679840.00,681860.00,12,14,2009,2,15,Portland SE,16,U MN-ART,45.51888889,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,STRGHT  ,0,,1,0,0,4,0,8,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE STARK ST
1345410,12/18/2009 00:00,7679853.00,682236.00,12,18,2009,6,18,Portland SE,16,U MN-ART,45.51916667,-122.5377778,SE 122ND AVE               ,SE OAK ST                  ,,ALLEY   ,0,,0,0,0,4,,7,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE OAK ST
1347258,12/6/2009 00:00,7679635.00,667013.00,12,6,2009,1,13,Portland SE,19,U LOCAL ,45.47833333,-122.5372222,SE 122ND AVE               ,SE MARTINS CT              ,,STRGHT  ,0,,0,0,0,4,0,5,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,
1347362,12/7/2009 00:00,7679816.00,679823.00,12,7,2009,2,12,Portland SE,16,U MN-ART,45.51333333,-122.5377778,SE 122ND AVE               ,SE MADISON ST              ,,STRGHT  ,0,,0,0,0,4,,4,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,TOO-CLOS,,SE 122ND AVE,SE MADISON ST
1315385,1/4/2009 00:00,7679726.00,676267.00,1,4,2009,1,19,Portland SE,16,U MN-ART,45.50361111,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,2,,7,O-STRGHT  ,SS-M    ,INJ,SNOW,SNO ,DLIT,UNKNOWN   ,1,,LEFT-CTR,,SE 122ND AVE,SE DIVISION ST
1316848,1/28/2009 00:00,7679596.00,671391.00,1,28,2009,4,19,Portland SE,17,U COLL  ,45.49027778,-122.5377778,SE 122ND AVE               ,SE HOLGATE BLVD            ,,ALLEY   ,0,,0,0,0,4,,7,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE HOLGATE BLVD
1317449,1/27/2009 00:00,7679727.00,676392.00,1,27,2009,3,9,Portland SE,16,U MN-ART,45.50388889,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,1,0,0,4,,8,S-1STOP   ,REAR    ,INJ,SNOW,SNO ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE DIVISION ST
1317571,1/5/2009 00:00,7679840.00,681860.00,1,5,2009,2,18,Portland SE,16,U MN-ART,45.51888889,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,STRGHT  ,0,,0,0,0,4,,6,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,SE STARK ST
1317635,2/5/2009 00:00,7679668.00,673809.00,2,5,2009,5,15,Portland SE,16,U MN-ART,45.49666667,-122.5377778,SE 122ND AVE               ,SE POWELL BLVD             ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE POWELL BLVD
1319252,2/12/2009 00:00,7679807.00,679242.00,2,12,2009,5,17,Portland SE,19,U LOCAL ,45.51166667,-122.5377778,SE 122ND AVE               ,SE MARKET ST               ,,STRGHT  ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE MARKET ST
1319440,2/15/2009 00:00,7679576.00,670891.00,2,15,2009,1,19,Portland SE,16,U MN-ART,45.48888889,-122.5377778,SE 122ND AVE               ,SE HOLGATE BLVD            ,,STRGHT  ,0,,0,0,0,2,,7,PRKD MV   ,SS-O    ,PDO,CLR ,UNK ,DLIT,NONE      ,1,,RECKLESS,,SE 122ND AVE,SE HOLGATE BLVD
1319520,2/27/2009 00:00,7679837.00,681510.00,2,27,2009,6,18,Portland SE,16,U MN-ART,45.51805556,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,0,0,0,5,,7,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DUSK,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE STARK ST
1319919,2/24/2009 00:00,7679840.00,681790.00,2,24,2009,3,16,Portland SE,16,U MN-ART,45.51861111,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,0,0,0,5,0,8,O-OTHER   ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE STARK ST
1320288,3/4/2009 00:00,7679840.00,681810.00,3,4,2009,4,17,Portland SE,16,U MN-ART,45.51916667,-122.5380556,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,1,0,0,5,0,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DUSK,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,SE STARK ST
1320852,3/9/2009 00:00,7679840.00,681810.00,3,9,2009,2,14,Portland SE,16,U MN-ART,45.51888889,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,STRGHT  ,0,,1,0,0,4,0,8,S-1STOP   ,REAR    ,PDO,CLR ,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE STARK ST
1320902,3/15/2009 00:00,7679523.00,665716.00,3,15,2009,1,20,Portland SE,19,U LOCAL ,45.47472222,-122.5377778,SE 122ND AVE               ,SE FOSTER PL               ,,CURVE   ,1,,0,0,0,2,,8,FIX OBJ   ,FIX     ,INJ,RAIN,WET ,DUSK,CURVE     ,1,OTH SIGN  ,TOO-FAST,,SE 122ND AVE,SE FOSTER PL
1322474,3/30/2009 00:00,7679839.00,681710.00,3,30,2009,2,16,Portland SE,16,U MN-ART,45.51833333,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,STRGHT  ,0,,0,0,0,4,,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE 122ND AVE,SE STARK ST
1323146,4/2/2009 00:00,7679835.00,681352.00,4,2,2009,5,16,Portland SE,16,U MN-ART,45.5175,-122.5377778,SE 122ND AVE               ,SE MORRISON ST             ,,ALLEY   ,0,,0,0,0,4,0,7,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP-OVER,,SE 122ND AVE,SE MORRISON ST
1323438,4/3/2009 00:00,7679769.00,677988.00,4,3,2009,6,12,Portland SE,16,U MN-ART,45.5075,-122.5377778,SE 122ND AVE               ,SE LINCOLN ST              ,,STRGHT  ,0,,0,0,0,5,,7,PED       ,PED     ,INJ,RAIN,WET ,DAY ,UNKNOWN   ,1,,IN RDWY ,,SE 122ND AVE,SE LINCOLN ST
1323634,4/8/2009 00:00,7679725.00,676167.00,4,8,2009,4,16,Portland SE,14,U PR-ART,45.50333333,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,0,7,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE DIVISION ST
1324316,4/14/2009 00:00,7679669.00,673889.00,4,14,2009,3,17,Portland SE,16,U MN-ART,45.49694444,-122.5377778,SE 122ND AVE               ,SE POWELL BLVD             ,,STRGHT  ,0,,0,0,0,4,,6,S-STRGHT  ,SS-O    ,PDO,CLD ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,SE POWELL BLVD
1324529,4/17/2009 00:00,7679727.00,676367.00,4,17,2009,6,16,Portland SE,14,U PR-ART,45.50388889,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,1,0,0,5,0,8,S-1STOP   ,SS-O    ,INJ,CLD ,DRY ,DAY ,L-TURN REF,0,,TOO-FAST,,SE 122ND AVE,SE DIVISION ST
1325893,4/22/2009 00:00,7679690.00,674665.00,4,22,2009,4,18,Portland SE,16,U MN-ART,45.49916667,-122.5377778,SE 122ND AVE               ,SE KELLY ST                ,,STRGHT  ,0,,1,0,0,4,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE KELLY ST
1325964,4/24/2009 00:00,7679879.00,683275.00,4,24,2009,6,14,Portland E. Burnside,16,U MN-ART,45.52277778,-122.5377778,SE 122ND AVE               ,E BURNSIDE ST              ,,ALLEY   ,0,,0,0,0,4,0,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,,,E BURNSIDE ST
1327483,4/26/2009 00:00,7679834.00,681252.00,4,26,2009,1,15,Portland SE,16,U MN-ART,45.51722222,-122.5377778,SE 122ND AVE               ,SE MORRISON ST             ,,ALLEY   ,0,,0,0,0,4,,7,O-1TURN   ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP-TURN,,SE 122ND AVE,SE MORRISON ST
1331377,6/30/2009 00:00,7679713.00,675767.00,6,30,2009,3,16,Portland SE,16,U MN-ART,45.50222222,-122.5377778,SE 122ND AVE               ,SE CLINTON ST              ,,STRGHT  ,0,,0,0,0,4,0,6,S-STRGHT  ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE CLINTON ST
1331595,7/8/2009 00:00,7679735.00,676667.00,7,8,2009,4,12,Portland SE,14,U PR-ART,45.50472222,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,5,0,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,SE DIVISION ST
1331945,7/3/2009 00:00,7679624.00,666369.00,7,3,2009,6,8,Portland SE,16,U MN-ART,45.47666667,-122.5372222,SE 122ND AVE               ,SE FOSTER RD               ,,STRGHT  ,0,,0,0,0,2,,5,O-STRGHT  ,SS-M    ,PDO,UNK ,UNK ,DAY ,UNKNOWN   ,1,,LEFT-CTR,,SE 122ND AVE,SE FOSTER RD
1333163,7/25/2009 00:00,7679642.00,672843.00,7,25,2009,7,21,Portland SE,16,U MN-ART,45.49472222,-122.5480556,SE 122ND AVE               ,SE BUSH ST                 ,,STRGHT  ,0,,0,0,0,4,0,8,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE BUSH ST
1333694,7/20/2009 00:00,7679767.00,677848.00,7,20,2009,2,18,Portland SE,16,U MN-ART,45.50777778,-122.5377778,SE 122ND AVE               ,SE LINCOLN ST              ,,STRGHT  ,0,,0,0,0,4,,5,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,SE 122ND AVE,SE LINCOLN ST
1334875,8/19/2009 00:00,7679671.00,673969.00,8,19,2009,4,12,Portland SE,16,U MN-ART,45.55722222,-122.5577778,SE 122ND AVE               ,SE POWELL BLVD             ,,ALLEY   ,0,,0,0,0,5,,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,SE POWELL BLVD
1336240,8/10/2009 00:00,7679839.00,681710.00,8,10,2009,2,17,Portland SE,16,U MN-ART,45.51833333,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,0,0,0,5,,4,ANGL-OTH  ,ANGL    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,,SE 122ND AVE,SE STARK ST
1336660,9/8/2009 00:00,7679831.00,680922.00,9,8,2009,3,13,Portland SE,16,U MN-ART,45.51638889,-122.5377778,SE 122ND AVE               ,SE MORRISON ST             ,,ALLEY   ,1,,0,0,0,4,0,7,BIKE      ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,N-MTR     ,OTHER   ,,SE 122ND AVE,SE MORRISON ST
1336980,9/6/2009 00:00,7679827.00,680565.00,9,6,2009,1,1,Portland SE,16,U MN-ART,45.51555556,-122.5377778,SE 122ND AVE               ,SE MAIN ST                 ,,STRGHT  ,0,,0,0,0,4,0,7,BIKE      ,SS-O    ,INJ,CLD ,WET ,DLIT,UNKNOWN   ,1,,RECKLESS,,SE 122ND AVE,SE MAIN ST
1356237,1/4/2010 00:00,7679725.00,676167.00,1,4,2010,2,18,Portland SE,16,U MN-ART,45.50333333,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,8,S-STRGHT  ,SS-O    ,PDO,RAIN,WET ,DLIT,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,SE DIVISION ST
1356321,1/1/2010 00:00,7679727.00,676317.00,1,1,2010,6,15,Portland SE,16,U MN-ART,45.50361111,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,,7,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE DIVISION ST
1357088,2/18/2010 00:00,7679872.00,683045.00,2,18,2010,5,14,Portland E. Burnside,16,U MN-ART,45.52222222,-122.5377778,SE 122ND AVE               ,E BURNSIDE ST              ,,ALLEY   ,0,,0,0,0,4,0,7,O-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,NONE      ,1,,NO-YIELD,,,E BURNSIDE ST
1357430,2/24/2010 00:00,7679839.00,681760.00,2,24,2010,4,16,Portland SE,16,U MN-ART,45.51861111,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,0,0,0,4,0,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE STARK ST
1358487,1/28/2010 00:00,7679586.00,671091.00,1,28,2010,5,15,Portland SE,16,U MN-ART,45.48944444,-122.5377778,SE 122ND AVE               ,SE HOLGATE BLVD            ,,ALLEY   ,0,,0,0,0,5,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,NO-YIELD,,SE 122ND AVE,SE HOLGATE BLVD
1358565,2/2/2010 00:00,7679768.00,677928.00,2,2,2010,3,16,Portland SE,16,U MN-ART,45.50722222,-122.5377778,SE 122ND AVE               ,SE LINCOLN ST              ,,ALLEY   ,0,,0,0,0,5,0,7,S-1STOP   ,REAR    ,INJ,CLR ,UNK ,DAY ,L-TURN REF,1,,TOO-CLOS,,SE 122ND AVE,SE LINCOLN ST
1359059,2/5/2010 00:00,7679874.00,683125.00,2,5,2010,6,16,Portland SE,16,U MN-ART,45.52222222,-122.5377778,SE 122ND AVE               ,E BURNSIDE ST              ,,ALLEY   ,1,,0,0,0,4,0,5,ANGL-OTH  ,BACK    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,OTHR-IMP,,SE 122ND AVE,E BURNSIDE ST
1360065,2/12/2010 00:00,7679528.00,668137.00,2,12,2010,6,14,Portland SE,16,U MN-ART,45.48111111,-122.5377778,SE 122ND AVE               ,SE REEDWAY ST              ,,STRGHT  ,0,,0,0,0,2,0,5,PED       ,PED     ,INJ,CLD ,DRY ,DAY ,UNKNOWN   ,1,,IN RDWY ,,SE 122ND AVE,SE REEDWAY ST
1363333,3/26/2010 00:00,7679878.00,683250.00,3,26,2010,6,16,Portland E. Burnside,16,U MN-ART,45.52277778,-122.5377778,SE 122ND AVE               ,E BURNSIDE ST              ,,STRGHT  ,0,,1,0,0,4,0,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,,E BURNSIDE ST
1356656,1/12/2010 00:00,7679573.00,665154.00,1,12,2010,3,17,Portland SE,19,U LOCAL ,45.47305556,-122.5372222,SE 122ND AVE               ,SE BROOKSIDE DR            ,,STRGHT  ,0,,0,0,0,2,,8,O-STRGHT  ,SS-M    ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,SLIPPERY  ,TOO-FAST,,SE 122ND AVE,SE BROOKSIDE DR
1365013,4/6/2010 00:00,7679734.00,676617.00,4,6,2010,3,7,Portland SE,14,U PR-ART,45.50361111,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,0,8,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE DIVISION ST
1370762,6/1/2010 00:00,7679668.00,673809.00,6,1,2010,3,15,Portland SE,14,U PR-ART,45.49694444,-122.5377778,SE 122ND AVE               ,SE POWELL BLVD             ,,ALLEY   ,0,,0,0,0,4,0,8,O-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE POWELL BLVD
1371357,5/23/2010 00:00,7679725.00,676117.00,5,23,2010,1,13,Portland SE,16,U MN-ART,45.50305556,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,0,7,ANGL-OTH  ,TURN    ,INJ,RAIN,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE DIVISION ST
1371753,6/16/2010 00:00,7679729.00,676492.00,6,16,2010,4,17,Portland SE,16,U MN-ART,45.50416667,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,0,5,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE DIVISION ST
1373322,7/7/2010 00:00,7679726.00,676217.00,7,7,2010,4,9,Portland SE,14,U PR-ART,45.52027778,-122.5402778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,1,,0,0,0,4,,7,FIX OBJ   ,FIX     ,INJ,CLR ,DRY ,DAY ,NONE      ,1,PHANTOM   ,TOO-FAST,,SE 122ND AVE,SE DIVISION ST
1373368,7/9/2010 00:00,7679586.00,671091.00,7,9,2010,6,17,Portland SE,16,U MN-ART,45.48944444,-122.5377778,SE 122ND AVE               ,SE HOLGATE BLVD            ,,STRGHT  ,0,,0,0,0,4,0,7,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,SE HOLGATE BLVD
1373595,7/7/2010 00:00,7679738.00,676767.00,7,7,2010,4,14,Portland SE,16,U MN-ART,45.505,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE DIVISION ST
1374950,7/23/2010 00:00,7679726.00,676247.00,7,23,2010,6,14,Portland SE,16,U MN-ART,45.50361111,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,5,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,SE DIVISION ST
1379007,8/10/2010 00:00,7679668.00,673809.00,8,10,2010,3,9,Portland SE,16,U MN-ART,45.49666667,-122.5375,SE 122ND AVE               ,SE POWELL BLVD             ,,STRGHT  ,0,,0,0,0,5,,8,S-STRGHT  ,SS-O    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,SE POWELL BLVD
1379829,9/6/2010 00:00,7679660.00,673410.00,9,6,2010,2,9,Portland SE,14,U PR-ART,45.49583333,-122.5377778,SE 122ND AVE               ,SE RHONE ST                ,,ALLEY   ,0,,0,0,0,4,0,7,O-1TURN   ,TURN    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE RHONE ST
1380194,9/3/2010 00:00,7679861.00,682591.00,9,3,2010,6,15,Portland SE,16,U MN-ART,45.52083333,-122.5377778,SE 122ND AVE               ,SE ASH ST                  ,,STRGHT  ,0,,0,0,0,2,,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,TOO-CLOS,,SE 122ND AVE,SE ASH ST
1380365,9/9/2010 00:00,7679840.00,681810.00,9,9,2010,5,13,Portland SE,16,U MN-ART,45.51888889,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,0,0,0,5,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,,SE 122ND AVE,SE STARK ST
1381198,9/18/2010 00:00,7679630.00,666619.00,9,18,2010,7,15,Portland SE,16,U MN-ART,45.47722222,-122.5372222,SE 122ND AVE               ,SE FOSTER RD               ,,STRGHT  ,0,,0,0,0,4,0,8,S-STRGHT  ,REAR    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE FOSTER RD
1381782,9/21/2010 00:00,7679667.00,673784.00,9,21,2010,3,18,Portland SE,16,U MN-ART,45.49666667,-122.5377778,SE 122ND AVE               ,SE POWELL BLVD             ,,STRGHT  ,0,,0,0,0,4,,8,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE POWELL BLVD
1382539,10/22/2010 00:00,7679794.00,678965.00,10,22,2010,6,12,Portland SE,16,U MN-ART,45.51083333,-122.5377778,SE 122ND AVE               ,SE MILL CT                 ,35,ALLEY   ,0,,0,0,0,4,0,6,ANGL-OTH  ,ANGL    ,FAT,CLD ,DRY ,DAY ,NONE      ,1,FEL/JUMP  ,SPEED   ,,SE 122ND AVE,SE MILL CT
1382705,9/20/2010 00:00,7679592.00,671241.00,9,20,2010,2,15,Portland SE,16,U MN-ART,45.48972222,-122.5377778,SE 122ND AVE               ,SE HOLGATE BLVD            ,,STRGHT  ,0,,0,0,0,2,,5,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE HOLGATE BLVD
1382729,10/4/2010 00:00,7679672.00,674009.00,10,4,2010,2,16,Portland SE,16,U MN-ART,45.49722222,-122.5377778,SE 122ND AVE               ,SE POWELL BLVD             ,,ALLEY   ,0,,0,0,0,4,0,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,PED INV   ,TOO-CLOS,,SE 122ND AVE,SE POWELL BLVD
1383106,10/6/2010 00:00,7679738.00,676767.00,10,6,2010,4,19,Portland SE,16,U MN-ART,45.505,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,STRGHT  ,0,,0,0,0,4,0,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE DIVISION ST
1383830,10/14/2010 00:00,7679873.00,683075.00,10,14,2010,5,16,Portland SE,16,U MN-ART,45.52222222,-122.5377778,SE 122ND AVE               ,E BURNSIDE ST              ,,ALLEY   ,0,,1,0,0,4,0,8,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,E BURNSIDE ST
1384264,10/18/2010 00:00,7679774.00,678252.00,10,18,2010,2,18,Portland SE,16,U MN-ART,45.50888889,-122.5377778,SE 122ND AVE               ,SE STEPHENS ST             ,,STRGHT  ,0,,1,0,0,4,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE 122ND AVE,SE STEPHENS ST
1384922,10/23/2010 00:00,7679842.00,681930.00,10,23,2010,7,10,Portland SE,16,U MN-ART,45.51916667,-122.5377778,SE 122ND AVE               ,SE STARK ST                ,,ALLEY   ,0,,0,0,0,4,0,5,S-1STOP   ,REAR    ,INJ,CLD ,WET ,DAY ,UNKNOWN   ,1,PED INV   ,TOO-CLOS,,SE 122ND AVE,SE STARK ST
1384941,10/23/2010 00:00,7679642.00,667337.00,10,23,2010,7,17,Portland SE,16,U MN-ART,45.47916667,-122.5372222,SE 122ND AVE               ,SE MARTINS ST              ,,ALLEY   ,0,,0,0,0,4,0,8,ANGL-OTH  ,TURN    ,INJ,RAIN,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE 122ND AVE,SE MARTINS ST
1385536,10/27/2010 00:00,7679676.00,674159.00,10,27,2010,4,17,Portland SE,16,U MN-ART,45.49777778,-122.5377778,SE 122ND AVE               ,SE POWELL BLVD             ,,ALLEY   ,0,,0,0,0,4,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,VEH HID   ,NO-YIELD,,SE 122ND AVE,SE POWELL BLVD
1387269,11/7/2010 00:00,7679804.00,679151.00,11,7,2010,1,22,Portland SE,16,U MN-ART,45.51138889,-122.5377778,SE 122ND AVE               ,SE MARKET ST               ,,STRGHT  ,0,,0,0,0,4,0,5,S-STRGHT  ,SS-O    ,PDO,RAIN,WET ,DLIT,UNKNOWN   ,1,,IMP LN C,,SE 122ND AVE,SE MARKET ST
1387493,11/11/2010 00:00,7679573.00,670835.00,11,11,2010,5,10,Portland SE,16,U MN-ART,45.48861111,-122.5377778,SE 122ND AVE               ,SE PARDEE ST               ,,ALLEY   ,0,,0,0,0,4,0,7,ANGL-OTH  ,TURN    ,INJ,RAIN,WET ,DAY ,UNKNOWN   ,1,VEH HID   ,NO-YIELD,,SE 122ND AVE,SE PARDEE ST
1388163,11/17/2010 00:00,7679734.00,676617.00,11,17,2010,4,22,Portland SE,16,U MN-ART,45.50444444,-122.5377778,SE 122ND AVE               ,SE DIVISION ST             ,,ALLEY   ,0,,0,0,0,4,0,8,S-1TURN   ,TURN    ,INJ,RAIN,WET ,DLIT,UNKNOWN   ,1,,IMP-TURN,,SE 122ND AVE,SE DIVISION ST
